Entity,Code,Year,Coal Consumption - EJ
Estonia,EST,1997,37.734518847590934
Estonia,EST,1998,34.212056519623324
Estonia,EST,1999,31.140757142585787
Estonia,EST,2000,32.89805154842019
Estonia,EST,2001,32.44536506627129
Estonia,EST,2002,31.638044710415524
Estonia,EST,2003,36.58301999639258
Estonia,EST,2004,37.515688592526864
Estonia,EST,2005,35.965140862089676
Estonia,EST,2006,34.08219583573486
Estonia,EST,2007,41.081728565356556
Estonia,EST,2008,39.109372027472595
Estonia,EST,2009,35.50220834174396
Estonia,EST,2010,45.458775606991395
Estonia,EST,2011,48.48981189181848
Estonia,EST,2012,45.36882911503426
Estonia,EST,2013,48.71909752524684
Estonia,EST,2014,49.14939623948553
Estonia,EST,2015,44.453128702474515
Estonia,EST,2016,44.910885868679955
Estonia,EST,2017,49.52038190627383
Estonia,EST,2018,55.38809376043957
Estonia,EST,2019,39.15185970530243
Europe,,1965,6094.775545619815
Europe,,1966,5847.723043008581
Europe,,1967,5658.2250504471685
Europe,,1968,5745.596134188592
Europe,,1969,5820.6861715599625
Europe,,1970,5725.031769215029
Europe,,1971,5480.062050256244
Europe,,1972,5293.958220472744
Europe,,1973,5378.13092582491
Europe,,1974,5329.308879522998
Europe,,1975,5204.39635168125
Europe,,1976,5449.99222174979
Europe,,1977,5436.557348388873
Europe,,1978,5536.949325572695
Europe,,1979,5778.372734013073
Europe,,1980,5886.542613747824
Europe,,1981,5786.853276746085
Europe,,1982,5819.374167071055
Europe,,1983,5900.386729758941
Europe,,1984,5890.33779022438
Europe,,1985,7239.409070402346
Europe,,1986,7178.013864404332
Europe,,1987,7235.807440283461
Europe,,1988,7087.001881942554
Europe,,1989,6998.953954015436
Europe,,1990,6658.4607661879345
Europe,,1991,6272.9876761806
Europe,,1992,5908.629853088101
Europe,,1993,5519.11046669362
Europe,,1994,5201.961616620353
Europe,,1995,5146.250052517498
Europe,,1996,4999.842278686179
Europe,,1997,4862.722839720938
Europe,,1998,4730.785023035546
Europe,,1999,4469.1162304119025
Europe,,2000,4598.962084264752
Europe,,2001,4556.95129535137
Europe,,2002,4554.518400762167
Europe,,2003,4735.739928627329
Europe,,2004,4657.344855535154
Europe,,2005,4547.023147716497
Europe,,2006,4760.955578393138
Europe,,2007,4822.956220704474
Europe,,2008,4549.861702124451
Europe,,2009,4075.4783425414
Europe,,2010,4259.821928437844
Europe,,2011,4440.479650679101
Europe,,2012,4539.972126086463
Europe,,2013,4390.459877696093
Europe,,2014,4123.303441399809
Europe,,2015,3944.3841205722174
Europe,,2016,3801.0650683648164
Europe,,2017,3674.5287800005613
Europe,,2018,3587.5822037642733
Europe,,2019,3151.8831057275506
Europe (other),,1965,105.31190394198826
Europe (other),,1966,102.91354535659792
Europe (other),,1967,89.95419498910509
Europe (other),,1968,93.86986145499355
Europe (other),,1969,92.50280036137664
Europe (other),,1970,97.08948736406028
Europe (other),,1971,107.32097048996383
Europe (other),,1972,104.9444535295379
Europe (other),,1973,110.26995939729473
Europe (other),,1974,113.3945635043838
Europe (other),,1975,121.22215470719618
Europe (other),,1976,128.7752156903429
Europe (other),,1977,128.6300271815894
Europe (other),,1978,141.6885459024355
Europe (other),,1979,155.94671558301238
Europe (other),,1980,149.71727220684838
Europe (other),,1981,171.30245002906182
Europe (other),,1982,176.87756837657486
Europe (other),,1983,200.2886576595163
Europe (other),,1984,218.26853259748975
Europe (other),,1985,236.77622129105055
Europe (other),,1986,241.25365542707996
Europe (other),,1987,234.4150905103174
Europe (other),,1988,236.29903257155485
Europe (other),,1989,227.5415161196323
Europe (other),,1990,183.49855143937373
Europe (other),,1991,156.20406829890467
Europe (other),,1992,147.40020132296675
Europe (other),,1993,134.12102808983664
Europe (other),,1994,94.97550808399569
Europe (other),,1995,107.60407035788742
Europe (other),,1996,112.97152418336373
Europe (other),,1997,128.68134628399469
Europe (other),,1998,142.60611476625056
Europe (other),,1999,117.3262289115514
Europe (other),,2000,139.95042847885847
Europe (other),,2001,139.1107171337083
Europe (other),,2002,147.3650206638625
Europe (other),,2003,156.0826640145883
Europe (other),,2004,161.41515914414956
Europe (other),,2005,147.95422291815785
Europe (other),,2006,155.33412933718935
Europe (other),,2007,147.07196154173263
Europe (other),,2008,158.74214152741914
Europe (other),,2009,161.12917660047898
Europe (other),,2010,162.03582366459386
Europe (other),,2011,182.12502461241397
Europe (other),,2012,163.92313029163378
Europe (other),,2013,169.67124149913212
Europe (other),,2014,140.00105459698685
Europe (other),,2015,159.89853933105692
Europe (other),,2016,166.42359676443954
Europe (other),,2017,164.89876989870206
Europe (other),,2018,167.9415715664504
Europe (other),,2019,212.68886983957617
Finland,FIN,1965,20.259836737856425
Finland,FIN,1966,18.804550413628295
Finland,FIN,1967,18.091909963516397
Finland,FIN,1968,21.78863635089514
Finland,FIN,1969,26.13807375044227
Finland,FIN,1970,26.567521254
Finland,FIN,1971,23.579463308
Finland,FIN,1972,26.157798704
Finland,FIN,1973,29.031967670000004
Finland,FIN,1974,29.585301446
Finland,FIN,1975,26.805021444
Finland,FIN,1976,36.120028895999994
Finland,FIN,1977,36.42086247
Finland,FIN,1978,49.094205942
Finland,FIN,1979,47.31309340600001
Finland,FIN,1980,53.688098506
Finland,FIN,1981,32.994193062
Finland,FIN,1982,36.59641816600001
Finland,FIN,1983,39.75086513400001
Finland,FIN,1984,45.78281440400001
Finland,FIN,1985,58.025879754
Finland,FIN,1986,53.055320222000006
Finland,FIN,1987,59.426991986000004
Finland,FIN,1988,59.5000476
Finland,FIN,1989,58.206435454
Finland,FIN,1990,61.28754903
Finland,FIN,1991,61.21171563600001
Finland,FIN,1992,55.713655682
Finland,FIN,1993,63.68893984000001
Finland,FIN,1994,77.55645093400001
Finland,FIN,1995,68.60505488400001
Finland,FIN,1996,81.747009842
Finland,FIN,1997,77.42811749799999
Finland,FIN,1998,63.53893972
Finland,FIN,1999,61.565604808
Finland,FIN,2000,58.32726888400001
Finland,FIN,2001,70.48922305800001
Finland,FIN,2002,76.59117238400002
Finland,FIN,2003,95.592576474
Finland,FIN,2004,85.879513148
Finland,FIN,2005,55.168933024
Finland,FIN,2006,86.153957812
Finland,FIN,2007,81.35312063800001
Finland,FIN,2008,62.043660746000015
Finland,FIN,2009,62.48977221400001
Finland,FIN,2010,78.92506314
Finland,FIN,2011,64.11755129400001
Finland,FIN,2012,52.501708668000006
Finland,FIN,2013,58.041435322
Finland,FIN,2014,52.024763842000006
Finland,FIN,2015,44.405035524000006
Finland,FIN,2016,50.786429518
Finland,FIN,2017,46.528370556000006
Finland,FIN,2018,48.742538994
Finland,FIN,2019,40.648088074
France,FRA,1965,481.1358253231357
France,FRA,1966,445.814443399875
France,FRA,1967,440.0429383027857
France,FRA,1968,423.16118825986877
France,FRA,1969,423.6033985595978
France,FRA,1970,403.17143270885765
France,FRA,1971,369.4354497583484
France,FRA,1972,328.61285034526725
France,FRA,1973,325.0420386510118
France,FRA,1974,329.0068854181116
France,FRA,1975,288.4423210986584
France,FRA,1976,339.131175746718
France,FRA,1977,326.6255121080923
France,FRA,1978,340.78474316829875
France,FRA,1979,370.09882021441933
France,FRA,1980,362.3613737085393
France,FRA,1981,330.2922642336
France,FRA,1982,337.73547018816004
France,FRA,1983,305.63664450912006
France,FRA,1984,292.26213380952
France,FRA,1985,283.65592692456005
France,FRA,1986,234.46098756864
France,FRA,1987,213.41067072840002
France,FRA,1988,208.40976672768002
France,FRA,1989,226.90148152104
France,FRA,1990,220.85387668296002
France,FRA,1991,235.04248803384002
France,FRA,1992,207.24676579728
France,FRA,1993,169.33293546624003
France,FRA,1994,166.54173323328
France,FRA,1995,170.49593639664002
France,FRA,1996,181.66074532848
France,FRA,1997,159.09852727872
France,FRA,1998,189.22025137608003
France,FRA,1999,169.44923555928003
France,FRA,2000,164.761423039033
France,FRA,2001,144.1879249502477
France,FRA,2002,148.6100150179169
France,FRA,2003,157.97947615347982
France,FRA,2004,150.38856908075903
France,FRA,2005,156.1846517076214
France,FRA,2006,144.317704224071
France,FRA,2007,149.40907806716686
France,FRA,2008,140.409102327192
France,FRA,2009,125.02840339264272
France,FRA,2010,133.8709902167065
France,FRA,2011,113.60694341548204
France,FRA,2012,128.7004603205859
France,FRA,2013,134.4943450734
France,FRA,2014,100.4478739862349
France,FRA,2015,97.50265245810958
France,FRA,2016,94.877615902032
France,FRA,2017,107.81018624808
France,FRA,2018,97.48273798612801
France,FRA,2019,74.91531652897723
Germany,DEU,1965,1869.4780329691578
Germany,DEU,1966,1745.3408227246107
Germany,DEU,1967,1681.3057780957797
Germany,DEU,1968,1705.440393202276
Germany,DEU,1969,1755.9618826175156
Germany,DEU,1970,1733.9994971984881
Germany,DEU,1971,1659.381357504024
Germany,DEU,1972,1619.862585889032
Germany,DEU,1973,1625.1309801037442
Germany,DEU,1974,1632.1206156954481
Germany,DEU,1975,1478.569602854736
Germany,DEU,1976,1560.840288671232
Germany,DEU,1977,1499.003529201864
Germany,DEU,1978,1518.483794786064
Germany,DEU,1979,1606.778825422032
Germany,DEU,1980,1643.762255008752
Germany,DEU,1981,1671.313747049928
Germany,DEU,1982,1631.4809651837281
Germany,DEU,1983,1690.968462773688
Germany,DEU,1984,1745.2457161954562
Germany,DEU,1985,1735.9998587987764
Germany,DEU,1986,1640.3779223012882
Germany,DEU,1987,1633.6325169049683
Germany,DEU,1988,1614.396481516152
Germany,DEU,1989,1640.098802077992
Germany,DEU,1990,1529.692057086
Germany,DEU,1991,1343.596352654
Germany,DEU,1992,1214.4989538206082
Germany,DEU,1993,1145.7751290638143
Germany,DEU,1994,1111.4524824946081
Germany,DEU,1995,1053.9402142626082
Germany,DEU,1996,1049.4027106326082
Germany,DEU,1997,1016.8190734546082
Germany,DEU,1998,992.5131168987473
Germany,DEU,1999,955.5824280208865
Germany,DEU,2000,992.0966238988865
Germany,DEU,2001,994.936833726608
Germany,DEU,2002,997.1496132746081
Germany,DEU,2003,1013.6207375626082
Germany,DEU,2004,988.11080298801
Germany,DEU,2005,945.3879991986832
Germany,DEU,2006,983.3120538156805
Germany,DEU,2007,1008.287530796046
Germany,DEU,2008,931.808976557696
Germany,DEU,2009,834.2931038228381
Germany,DEU,2010,896.17293916
Germany,DEU,2011,910.7918397440002
Germany,DEU,2012,936.074915526
Germany,DEU,2013,963.39938183
Germany,DEU,2014,925.8957407160001
Germany,DEU,2015,915.0565653780001
Germany,DEU,2016,889.9357119480001
Germany,DEU,2017,835.930390966
Germany,DEU,2018,806.690645352
Germany,DEU,2019,640.0005120000001
Greece,GRC,1965,24.504429603528003
Greece,GRC,1966,24.457909566312004
Greece,GRC,1967,23.37631870104
Greece,GRC,1968,26.40012112008
Greece,GRC,1969,25.551130440888002
Greece,GRC,1970,29.400663520512
Greece,GRC,1971,43.333414666704
Greece,GRC,1972,46.28743702992001
Greece,GRC,1973,54.44007355202401
Greece,GRC,1974,57.33594586872
Greece,GRC,1975,75.08334006662402
Greece,GRC,1976,88.725340980216
Greece,GRC,1977,94.36589549265601
Greece,GRC,1978,83.91051712836
Greece,GRC,1979,46.06646685314401
Greece,GRC,1980,46.06646685314401
Greece,GRC,1981,45.601266480984
Greece,GRC,1982,46.299067039224006
Greece,GRC,1983,56.77770542212801
Greece,GRC,1984,60.627238501752004
Greece,GRC,1985,70.30340624268001
Greece,GRC,1986,67.09352367477601
Greece,GRC,1987,76.59524127614401
Greece,GRC,1988,85.96902877516801
Greece,GRC,1989,92.423683938888
Greece,GRC,1990,93.72667529128024
Greece,GRC,1991,90.1714861171312
Greece,GRC,1992,94.08831043058814
Greece,GRC,1993,94.04734953781944
Greece,GRC,1994,94.24916508927177
Greece,GRC,1995,93.93204962557958
Greece,GRC,1996,91.37754134197459
Greece,GRC,1997,98.4110685887919
Greece,GRC,1998,102.95052871035708
Greece,GRC,1999,99.02900587314133
Greece,GRC,2000,104.94788976824465
Greece,GRC,2001,108.47614384084564
Greece,GRC,2002,104.36571476250504
Greece,GRC,2003,104.92757214199057
Greece,GRC,2004,107.55811742642511
Greece,GRC,2005,106.09828376855913
Greece,GRC,2006,97.70749954593713
Greece,GRC,2007,103.01647086311075
Greece,GRC,2008,96.96933122540294
Greece,GRC,2009,98.00827484655717
Greece,GRC,2010,91.50565752446747
Greece,GRC,2011,91.84956852959606
Greece,GRC,2012,94.65897172711682
Greece,GRC,2013,81.26127078896464
Greece,GRC,2014,78.09807107840689
Greece,GRC,2015,65.44085283264039
Greece,GRC,2016,50.692151863689055
Greece,GRC,2017,55.77979247379828
Greece,GRC,2018,53.17605436080946
Greece,GRC,2019,38.516298805012724
Hong Kong,HKG,1965,1.430491144392
Hong Kong,HKG,1966,1.2327809862240002
Hong Kong,HKG,1967,0.9885507908400001
Hong Kong,HKG,1968,0.709430567544
Hong Kong,HKG,1969,0.418680334944
Hong Kong,HKG,1970,0.244230195384
Hong Kong,HKG,1971,0.314010251208
Hong Kong,HKG,1972,0.15119012095200002
Hong Kong,HKG,1973,0.081410065128
Hong Kong,HKG,1974,0.081410065128
Hong Kong,HKG,1975,0.069780055824
Hong Kong,HKG,1976,0.093040074432
Hong Kong,HKG,1977,0.081410065128
Hong Kong,HKG,1978,0.058150046520000005
Hong Kong,HKG,1979,0.046520037216
Hong Kong,HKG,1980,0.023260018608
Hong Kong,HKG,1981,0.40705032564000004
Hong Kong,HKG,1982,10.40885832708
Hong Kong,HKG,1983,24.446279557008
Hong Kong,HKG,1984,31.912745530176
Hong Kong,HKG,1985,39.507141605688005
Hong Kong,HKG,1986,45.717566574024005
Hong Kong,HKG,1987,57.28942583150401
Hong Kong,HKG,1988,66.27942302349601
Hong Kong,HKG,1989,71.012836810224
Hong Kong,HKG,1990,63.872011097568006
Hong Kong,HKG,1991,68.919435135504
Hong Kong,HKG,1992,73.059718447728
Hong Kong,HKG,1993,84.60831768660002
Hong Kong,HKG,1994,60.441158352888
Hong Kong,HKG,1995,65.15131212100802
Hong Kong,HKG,1996,48.415728732552
Hong Kong,HKG,1997,40.856222684952
Hong Kong,HKG,1998,50.78825063056801
Hong Kong,HKG,1999,43.41364584200001
Hong Kong,HKG,2000,50.449762582000005
Hong Kong,HKG,2001,79.68839708400002
Hong Kong,HKG,2002,61.98866070200001
Hong Kong,HKG,2003,78.61534067000001
Hong Kong,HKG,2004,73.40644761400002
Hong Kong,HKG,2005,79.862286112
Hong Kong,HKG,2006,79.734230454
Hong Kong,HKG,2007,86.99812515400001
Hong Kong,HKG,2008,79.721730444
Hong Kong,HKG,2009,83.247844376
Hong Kong,HKG,2010,72.423113494
Hong Kong,HKG,2011,86.14701336200001
Hong Kong,HKG,2012,84.796734504
Hong Kong,HKG,2013,90.37646119000001
Hong Kong,HKG,2014,94.726186892
Hong Kong,HKG,2015,77.90117343200001
Hong Kong,HKG,2016,77.895340094
Hong Kong,HKG,2017,72.96783615200002
Hong Kong,HKG,2018,72.96783615200002
Hong Kong,HKG,2019,71.76922408200001
Hungary,HUN,1965,126.88340150664001
Hungary,HUN,1966,121.684787347752
Hungary,HUN,1967,105.565594452408
Hungary,HUN,1968,104.19325335453601
Hungary,HUN,1969,105.751674601272
Hungary,HUN,1970,107.472915978264
Hungary,HUN,1971,104.03043322428002
Hungary,HUN,1972,101.099670879672
Hungary,HUN,1973,101.623021298352
Hungary,HUN,1974,96.924497539536
Hungary,HUN,1975,92.34227387376
Hungary,HUN,1976,93.56342485068001
Hungary,HUN,1977,95.16836613463201
Hungary,HUN,1978,95.07532606020001
Hungary,HUN,1979,95.808016646352
Hungary,HUN,1980,93.94721515771201
Hungary,HUN,1981,94.40078552056801
Hungary,HUN,1982,98.42476873975201
Hungary,HUN,1983,92.528354022624
Hungary,HUN,1984,90.03953203156802
Hungary,HUN,1985,88.43459074761601
Hungary,HUN,1986,87.39951991956
Hungary,HUN,1987,87.35299988234401
Hungary,HUN,1988,82.42187593744801
Hungary,HUN,1989,73.827299061792
Hungary,HUN,1990,71.60925857736103
Hungary,HUN,1991,66.68342628669836
Hungary,HUN,1992,60.13502161797881
Hungary,HUN,1993,54.169675835706
Hungary,HUN,1994,51.38707980963097
Hungary,HUN,1995,50.546788377398364
Hungary,HUN,1996,49.91672099334485
Hungary,HUN,1997,47.681758845376564
Hungary,HUN,1998,46.27178303739682
Hungary,HUN,1999,48.17070769653533
Hungary,HUN,2000,44.99309840444993
Hungary,HUN,2001,42.74959982965251
Hungary,HUN,2002,41.24690958750127
Hungary,HUN,2003,42.210514008384195
Hungary,HUN,2004,40.02385128905542
Hungary,HUN,2005,35.593631844882694
Hungary,HUN,2006,35.72897026315334
Hungary,HUN,2007,36.33455647762193
Hungary,HUN,2008,35.29394976513723
Hungary,HUN,2009,29.71734867385992
Hungary,HUN,2010,31.308752626982063
Hungary,HUN,2011,31.547505087983883
Hungary,HUN,2012,30.353498552779417
Hungary,HUN,2013,26.57695541154732
Hungary,HUN,2014,26.271097796861426
Hungary,HUN,2015,27.226107640868694
Hungary,HUN,2016,25.506529355207167
Hungary,HUN,2017,26.071131416888452
Hungary,HUN,2018,24.66527263220232
Hungary,HUN,2019,21.86692270537181
Iceland,ISL,1965,0.07602090081667201
Iceland,ISL,1966,0.055976804781408006
Iceland,ISL,1967,0.043021474417152
Iceland,ISL,1968,0.03397718718172801
Iceland,ISL,1969,0.023955139164096
Iceland,ISL,1970,0.016010832808656
Iceland,ISL,1971,0.01099980879984
Iceland,ISL,1972,0.00794430635544
Iceland,ISL,1973,0.005011024008816
Iceland,ISL,1974,0.004033263226608
Iceland,ISL,1975,0.0027066688320000003
Iceland,ISL,1976,0.0027533355360000004
Iceland,ISL,1977,0.0025083353400000004
Iceland,ISL,1978,0.002123335032
Iceland,ISL,1979,0.18333014666400002
Iceland,ISL,1980,0.244440195552
Iceland,ISL,1981,0.4155483324384
Iceland,ISL,1982,0.38756831005440007
Iceland,ISL,1983,0.5539444431552001
Iceland,ISL,1984,0.7655926124736
Iceland,ISL,1985,0.8185286548224001
Iceland,ISL,1986,0.9219847375872
Iceland,ISL,1987,0.7353845883072
Iceland,ISL,1988,0.7415445932352002
Iceland,ISL,1989,0.7921926337536
Iceland,ISL,1990,0.7556566045248
Iceland,ISL,1991,0.7795286236224
Iceland,ISL,1992,0.6140724912576001
Iceland,ISL,1993,0.6343205074560001
Iceland,ISL,1994,0.6266885013504
Iceland,ISL,1995,0.7371685897344
Iceland,ISL,1996,0.7302085841664001
Iceland,ISL,1997,0.7573686058944
Iceland,ISL,1998,0.6799045439232001
Iceland,ISL,1999,0.7951926361536
Iceland,ISL,2000,1.0996728797376
Iceland,ISL,2001,1.1929689543744
Iceland,ISL,2002,1.188334284
Iceland,ISL,2003,1.1666676
Iceland,ISL,2004,1.2222232000000002
Iceland,ISL,2005,1.1666676
Iceland,ISL,2006,1.1944454
Iceland,ISL,2007,1.2777788
Iceland,ISL,2008,1.111112
Iceland,ISL,2009,1.0277786000000002
Iceland,ISL,2010,1.0833342000000001
Iceland,ISL,2011,1.0833342000000001
Iceland,ISL,2012,1.10833422
Iceland,ISL,2013,1.27500102
Iceland,ISL,2014,1.0444452800000001
Iceland,ISL,2015,1.1555564800000002
Iceland,ISL,2016,1.34444552
Iceland,ISL,2017,1.3333344
Iceland,ISL,2018,1.3333344
Iceland,ISL,2019,1.3333344
India,IND,1965,413.4076818524448
India,IND,1966,412.4156912002557
India,IND,1967,419.28558683640676
India,IND,1968,433.8250641066126
India,IND,1969,460.8415757198046
India,IND,1970,436.8092262088125
India,IND,1971,442.8725561336615
India,IND,1972,467.6834610449306
India,IND,1973,461.44977605798664
India,IND,1974,520.8565187942818
India,IND,1975,559.9066501827424
India,IND,1976,583.0352988223965
India,IND,1977,610.3466557456534
India,IND,1978,590.6645849258206
India,IND,1979,627.4933845255866
India,IND,1980,659.5655103316471
India,IND,1981,742.1430109968227
India,IND,1982,733.904619623226
India,IND,1983,779.0486741639326
India,IND,1984,818.3114848221364
India,IND,1985,857.3977651886718
India,IND,1986,921.240790630129
India,IND,1987,1011.6306439908122
India,IND,1988,1085.55821846308
India,IND,1989,1179.9420738193844
India,IND,1990,1276.0261651970266
India,IND,1991,1357.8787828818686
India,IND,1992,1438.2577129522108
India,IND,1993,1489.6265192830706
India,IND,1994,1537.2883113138128
India,IND,1995,1631.6147081768281
India,IND,1996,1678.4838703671417
India,IND,1997,1755.9248917117704
India,IND,1998,1814.341748465921
India,IND,1999,1797.3163295954828
India,IND,2000,1911.7929687406681
India,IND,2001,1927.7267775994635
India,IND,2002,2013.45775692397
India,IND,2003,2108.8195386356674
India,IND,2004,2243.5303173985435
India,IND,2005,2456.1153155084417
India,IND,2006,2550.4281777506935
India,IND,2007,2791.572754912029
India,IND,2008,3015.320291955304
India,IND,2009,3266.0752929446166
India,IND,2010,3377.142919987425
India,IND,2011,3542.843795400353
India,IND,2012,3837.7606338763844
India,IND,2013,4102.856007386292
India,IND,2014,4507.1405250384805
India,IND,2015,4597.026459139364
India,IND,2016,4682.362883068977
India,IND,2017,4849.172938659747
India,IND,2018,5154.910704337571
India,IND,2019,5172.2228654792325
Indonesia,IDN,1965,1.500271200216
Indonesia,IDN,1966,1.837541470032
Indonesia,IDN,1967,1.290931032744
Indonesia,IDN,1968,0.9652907722320001
Indonesia,IDN,1969,1.1630009304000002
Indonesia,IDN,1970,1.011810809448
Indonesia,IDN,1971,1.1630009304000002
Indonesia,IDN,1972,1.1630009304000002
Indonesia,IDN,1973,0.779210623368
Indonesia,IDN,1974,0.8489906791920001
Indonesia,IDN,1975,1.081590865272
Indonesia,IDN,1976,1.081590865272
Indonesia,IDN,1977,1.1630009304000002
Indonesia,IDN,1978,1.5467912374320003
Indonesia,IDN,1979,2.3260018608000004
Indonesia,IDN,1980,2.9423923539119996
Indonesia,IDN,1981,3.14010251208
Indonesia,IDN,1982,2.96565237252
Indonesia,IDN,1983,2.96565237252
Indonesia,IDN,1984,3.1052124841680007
Indonesia,IDN,1985,10.4670083736
Indonesia,IDN,1986,16.816993453584
Indonesia,IDN,1987,26.365231092168003
Indonesia,IDN,1988,27.539862031872005
Indonesia,IDN,1989,41.333053066416
Indonesia,IDN,1990,39.787956789556915
Indonesia,IDN,1991,40.26630953765493
Indonesia,IDN,1992,49.15094307276217
Indonesia,IDN,1993,57.29678319464933
Indonesia,IDN,1994,57.3168713020737
Indonesia,IDN,1995,63.077520282530585
Indonesia,IDN,1996,75.18896716580755
Indonesia,IDN,1997,92.72894857135397
Indonesia,IDN,1998,99.51198825553027
Indonesia,IDN,1999,136.96410957120003
Indonesia,IDN,2000,153.06953191719148
Indonesia,IDN,2001,194.33193197439348
Indonesia,IDN,2002,200.45596950004708
Indonesia,IDN,2003,269.0869575206172
Indonesia,IDN,2004,247.21599548878822
Indonesia,IDN,2005,283.31685471203025
Indonesia,IDN,2006,335.69242189793096
Indonesia,IDN,2007,421.1651003902108
Indonesia,IDN,2008,366.3749374716572
Indonesia,IDN,2009,385.70830204110865
Indonesia,IDN,2010,459.05420084828637
Indonesia,IDN,2011,545.09466119773
Indonesia,IDN,2012,616.465356140896
Indonesia,IDN,2013,662.9189218518411
Indonesia,IDN,2014,524.6286497188979
Indonesia,IDN,2015,594.8115949353564
Indonesia,IDN,2016,620.408326668842
Indonesia,IDN,2017,664.8064046016316
Indonesia,IDN,2018,788.4769766212073
Indonesia,IDN,2019,946.1723719454476
Iran,IRN,1965,2.453931963144
Iran,IRN,1966,2.698162158528
Iran,IRN,1967,2.977282381824
Iran,IRN,1968,3.2796626237280004
Iran,IRN,1969,3.6169328935440004
Iran,IRN,1970,3.989093191272
Iran,IRN,1971,2.8104150083302084
Iran,IRN,1972,4.391084462864761
Iran,IRN,1973,7.383253256597881
Iran,IRN,1974,8.086147758913032
Iran,IRN,1975,14.979486873579914
Iran,IRN,1976,14.805036734019914
Iran,IRN,1977,14.977370211886585
Iran,IRN,1978,9.151677581336207
Iran,IRN,1979,13.209841397864665
Iran,IRN,1980,13.911503119193592
Iran,IRN,1981,11.617006953598128
Iran,IRN,1982,15.668681224934954
Iran,IRN,1983,14.783509586798209
Iran,IRN,1984,11.42950794359904
Iran,IRN,1985,11.244672205730568
Iran,IRN,1986,11.075001999994512
Iran,IRN,1987,10.89417861533592
Iran,IRN,1988,11.242008933599951
Iran,IRN,1989,8.259167407328642
Iran,IRN,1990,8.261179398938234
Iran,IRN,1991,11.792003703595416
Iran,IRN,1992,10.385516898406872
Iran,IRN,1993,12.76651707320549
Iran,IRN,1994,12.817851934273346
Iran,IRN,1995,12.005007323998178
Iran,IRN,1996,12.558339906663889
Iran,IRN,1997,12.872012887602073
Iran,IRN,1998,14.989174671330144
Iran,IRN,1999,14.264892581904935
Iran,IRN,2000,15.159670607726785
Iran,IRN,2001,14.86201214960021
Iran,IRN,2002,14.081568745245987
Iran,IRN,2003,15.25717660573152
Iran,IRN,2004,15.971235916978513
Iran,IRN,2005,18.102784022215634
Iran,IRN,2006,17.473786599018094
Iran,IRN,2007,18.215409032315566
Iran,IRN,2008,13.639942401945193
Iran,IRN,2009,15.789051821231354
Iran,IRN,2010,14.953179792534266
Iran,IRN,2011,16.599349459468943
Iran,IRN,2012,13.06767616413257
Iran,IRN,2013,16.685958138755833
Iran,IRN,2014,19.01105285883012
Iran,IRN,2015,18.151525391208697
Iran,IRN,2016,17.5909705727652
Iran,IRN,2017,19.142995314384
Iran,IRN,2018,15.39794806807221
Iran,IRN,2019,14.369196925108342
Iraq,IRQ,1965,0
Iraq,IRQ,1966,0
Iraq,IRQ,1967,0
Iraq,IRQ,1968,0
Iraq,IRQ,1969,0
Iraq,IRQ,1970,0
Iraq,IRQ,1971,0
Iraq,IRQ,1972,0
Iraq,IRQ,1973,0
Iraq,IRQ,1974,0
Iraq,IRQ,1975,0
Iraq,IRQ,1976,0
Iraq,IRQ,1977,0
Iraq,IRQ,1978,0
Iraq,IRQ,1979,0
Iraq,IRQ,1980,0
Iraq,IRQ,1981,0
Iraq,IRQ,1982,0
Iraq,IRQ,1983,0
Iraq,IRQ,1984,0
Iraq,IRQ,1985,0
Iraq,IRQ,1986,0
Iraq,IRQ,1987,0
Iraq,IRQ,1988,0
Iraq,IRQ,1989,0
Iraq,IRQ,1990,0
Iraq,IRQ,1991,0
Iraq,IRQ,1992,0
Iraq,IRQ,1993,0
Iraq,IRQ,1994,0
Iraq,IRQ,1995,0
Iraq,IRQ,1996,0
Iraq,IRQ,1997,0
Iraq,IRQ,1998,0
Iraq,IRQ,1999,0
Iraq,IRQ,2000,0
Iraq,IRQ,2001,0
Iraq,IRQ,2002,0
Iraq,IRQ,2003,0
Iraq,IRQ,2004,0
Iraq,IRQ,2005,0
Iraq,IRQ,2006,0
Iraq,IRQ,2007,0
Iraq,IRQ,2008,0
Iraq,IRQ,2009,0
Iraq,IRQ,2010,0
Iraq,IRQ,2011,0
Iraq,IRQ,2012,0
Iraq,IRQ,2013,0
Iraq,IRQ,2014,0
Iraq,IRQ,2015,0
Iraq,IRQ,2016,0
Iraq,IRQ,2017,0
Iraq,IRQ,2018,0
Iraq,IRQ,2019,0
Ireland,IRL,1965,36.355409084304
Ireland,IRL,1966,41.414463131544004
Ireland,IRL,1967,44.100995280768004
Ireland,IRL,1968,53.858573086824
Ireland,IRL,1969,51.276711021336006
Ireland,IRL,1970,25.0045200036
Ireland,IRL,1971,23.864779091808003
Ireland,IRL,1972,22.213317770640003
Ireland,IRL,1973,21.666707333352
Ireland,IRL,1974,23.364688691736
Ireland,IRL,1975,19.782645826103998
Ireland,IRL,1976,20.340886272696
Ireland,IRL,1977,21.306177044928
Ireland,IRL,1978,20.154806123832003
Ireland,IRL,1979,23.120458496352
Ireland,IRL,1980,21.910937528736003
Ireland,IRL,1981,22.934378347488
Ireland,IRL,1982,24.260199408144004
Ireland,IRL,1983,26.318711054952
