Entity,Code,Year,Gas Consumption - EJ
France,FRA,1967,60.33930273140358
France,FRA,1968,72.15655518519797
France,FRA,1969,83.85056443039788
France,FRA,1970,95.52932673340025
France,FRA,1971,113.22559541040386
France,FRA,1972,133.88785373019732
France,FRA,1973,157.03663129920454
France,FRA,1974,163.95938270740126
France,FRA,1975,182.87014999600294
France,FRA,1976,196.45340773260048
France,FRA,1977,205.08540997819676
France,FRA,1978,218.77967615360092
France,FRA,1979,242.37619745080286
France,FRA,1980,251.71995626580392
France,FRA,1981,255.71720209359802
France,FRA,1982,245.77245091780344
France,FRA,1983,261.8027091319998
France,FRA,1984,266.9922169936027
France,FRA,1985,285.7917316132024
France,FRA,1986,287.415478622199
France,FRA,1987,290.8162329028002
France,FRA,1988,289.361481559
France,FRA,1989,283.14797463819855
France,FRA,1990,302.7537422028001
France,FRA,1991,331.666515333
France,FRA,1992,330.990264792
France,FRA,1993,338.5150208118
France,FRA,1994,323.1505085202
France,FRA,1995,343.97852518260004
France,FRA,1996,380.14680411719996
France,FRA,1997,364.46954157540006
France,FRA,1998,388.5950608758
France,FRA,1999,396.2118169692
France,FRA,2000,415.9638327708001
France,FRA,2001,436.68434934720005
France,FRA,2002,435.9430987542
France,FRA,2003,457.26861581459997
France,FRA,2004,466.9256235401999
France,FRA,2005,477.1261317006
France,FRA,2006,460.8058686444
France,FRA,2007,447.60960808740003
France,FRA,2008,463.86487109160004
France,FRA,2009,447.3111078486
France,FRA,2010,495.64489651560007
France,FRA,2011,430.19069490228065
France,FRA,2012,444.44330580436025
France,FRA,2013,451.43189814522964
France,FRA,2014,379.0838085168042
France,FRA,2015,407.5179717641166
France,FRA,2016,445.2997519895166
France,FRA,2017,447.6573478755919
France,FRA,2018,427.12133537373666
France,FRA,2019,434.34728422754944
Germany,DEU,1965,30.97569839238611
Germany,DEU,1966,37.22995199909305
Germany,DEU,1967,47.988686936906625
Germany,DEU,1968,78.869803044125
Germany,DEU,1969,112.31646363651458
Germany,DEU,1970,159.7376568624155
Germany,DEU,1971,211.0249009945419
Germany,DEU,1972,273.22457627787924
Germany,DEU,1973,352.3308350349231
Germany,DEU,1974,440.76527166662135
Germany,DEU,1975,465.1438556685675
Germany,DEU,1976,492.2889715116677
Germany,DEU,1977,522.7917584782139
Germany,DEU,1978,560.42368518927
Germany,DEU,1979,619.4784994907836
Germany,DEU,1980,610.7296381127835
Germany,DEU,1981,583.9392058390632
Germany,DEU,1982,541.8619117251297
Germany,DEU,1983,563.34391324382
Germany,DEU,1984,588.3018137424162
Germany,DEU,1985,581.4918892103503
Germany,DEU,1986,579.8012308629803
Germany,DEU,1987,628.6175127951024
Germany,DEU,1988,618.851891851548
Germany,DEU,1989,633.3584498391297
Germany,DEU,1990,636.88384284
Germany,DEU,1991,669.1933131320001
Germany,DEU,1992,661.6274737460001
Germany,DEU,1993,700.1138934240001
Germany,DEU,1994,712.927792564
Germany,DEU,1995,777.3742330100001
Germany,DEU,1996,869.910695928
Germany,DEU,1997,831.0342759380001
Germany,DEU,1998,838.650948698
Germany,DEU,1999,836.1915022860001
Germany,DEU,2000,829.24649673
Germany,DEU,2001,874.4826440300001
Germany,DEU,2002,873.12847628
Germany,DEU,2003,883.720429198
Germany,DEU,2004,888.2112661240002
Germany,DEU,2005,902.8112141957937
Germany,DEU,2006,920.069700940672
Germany,DEU,2007,886.3626676475836
Germany,DEU,2008,895.0070191080399
Germany,DEU,2009,844.3018919096344
Germany,DEU,2010,880.7132045700001
Germany,DEU,2011,808.607869108
Germany,DEU,2012,811.101204436
Germany,DEU,2013,849.744013128
Germany,DEU,2014,738.950868938
Germany,DEU,2015,769.5367267400001
Germany,DEU,2016,848.8481790779999
Germany,DEU,2017,877.38542413
Germany,DEU,2018,858.507909028
Germany,DEU,2019,886.5691707793998
Greece,GRC,1965,0
Greece,GRC,1966,0
Greece,GRC,1967,0
Greece,GRC,1968,0
Greece,GRC,1969,0
Greece,GRC,1970,0
Greece,GRC,1971,0
Greece,GRC,1972,0
Greece,GRC,1973,0
Greece,GRC,1974,0
Greece,GRC,1975,0
Greece,GRC,1976,0
Greece,GRC,1977,0
Greece,GRC,1978,0
Greece,GRC,1979,0
Greece,GRC,1980,0
Greece,GRC,1981,0
Greece,GRC,1982,0.8435006748
Greece,GRC,1983,0.8040006432000001
Greece,GRC,1984,0.8845007076
Greece,GRC,1985,0.831250665
Greece,GRC,1986,1.138750911
Greece,GRC,1987,1.3000010400000002
Greece,GRC,1988,1.5592512474
Greece,GRC,1989,1.5725012580000002
Greece,GRC,1990,1.6065012852
Greece,GRC,1991,1.5870012696
Greece,GRC,1992,1.4665011732000002
Greece,GRC,1993,1.0815008652
Greece,GRC,1994,0.5532504426000001
Greece,GRC,1995,0.5102504082
Greece,GRC,1996,0.5732504585999999
Greece,GRC,1997,1.9887515910000002
Greece,GRC,1998,8.145172116132482
Greece,GRC,1999,14.603717682964803
Greece,GRC,2000,19.60189148150064
Greece,GRC,2001,19.34478377581464
Greece,GRC,2002,20.80515554411112
Greece,GRC,2003,23.52021291615528
Greece,GRC,2004,25.854750883784163
Greece,GRC,2005,26.032520826
Greece,GRC,2006,30.693024554400004
Greece,GRC,2007,38.86784299094952
Greece,GRC,2008,40.52683491298589
Greece,GRC,2009,34.031470051717875
Greece,GRC,2010,37.29563912686521
Greece,GRC,2011,45.989918111700895
Greece,GRC,2012,42.26821189016218
Greece,GRC,2013,37.30695579905354
Greece,GRC,2014,28.44271316028372
Greece,GRC,2015,30.71390427110376
Greece,GRC,2016,39.9780319824
Greece,GRC,2017,48.2130385704
Greece,GRC,2018,47.20593776472
Greece,GRC,2019,51.47150782556638
Hong Kong,HKG,1965,0
Hong Kong,HKG,1966,0
Hong Kong,HKG,1967,0
Hong Kong,HKG,1968,0
Hong Kong,HKG,1969,0
Hong Kong,HKG,1970,0
Hong Kong,HKG,1971,0
Hong Kong,HKG,1972,0
Hong Kong,HKG,1973,0
Hong Kong,HKG,1974,0
Hong Kong,HKG,1975,0
Hong Kong,HKG,1976,0
Hong Kong,HKG,1977,0
Hong Kong,HKG,1978,0
Hong Kong,HKG,1979,0
Hong Kong,HKG,1980,0
Hong Kong,HKG,1981,0
Hong Kong,HKG,1982,0
Hong Kong,HKG,1983,0
Hong Kong,HKG,1984,0
Hong Kong,HKG,1985,0
Hong Kong,HKG,1986,0
Hong Kong,HKG,1987,0
Hong Kong,HKG,1988,0
Hong Kong,HKG,1989,0
Hong Kong,HKG,1990,0
Hong Kong,HKG,1991,0
Hong Kong,HKG,1992,0
Hong Kong,HKG,1993,0
Hong Kong,HKG,1994,0
Hong Kong,HKG,1995,0.3039474931578
Hong Kong,HKG,1996,19.2686951649438
Hong Kong,HKG,1997,30.086619819276603
Hong Kong,HKG,1998,28.2256793305254
Hong Kong,HKG,1999,31.124661899709604
Hong Kong,HKG,2000,28.13696603455482
Hong Kong,HKG,2001,28.39672199235942
Hong Kong,HKG,2002,26.97755660702802
Hong Kong,HKG,2003,17.347598853067982
Hong Kong,HKG,2004,25.0609992987834
Hong Kong,HKG,2005,25.11878107000878
Hong Kong,HKG,2006,27.556864795474205
Hong Kong,HKG,2007,25.74431187043302
Hong Kong,HKG,2008,29.7808873246908
Hong Kong,HKG,2009,28.922647163099224
Hong Kong,HKG,2010,35.94315722950277
Hong Kong,HKG,2011,28.6254049003056
Hong Kong,HKG,2012,26.3592563373882
Hong Kong,HKG,2013,24.833296866621602
Hong Kong,HKG,2014,23.8704160963176
Hong Kong,HKG,2015,30.456395615097005
Hong Kong,HKG,2016,31.26567711213113
Hong Kong,HKG,2017,31.161407802641577
Hong Kong,HKG,2018,30.1735248101872
Hong Kong,HKG,2019,31.16164748789194
Hungary,HUN,1965,13.5972608778
Hungary,HUN,1966,16.856263485000003
Hungary,HUN,1967,21.634767307800004
Hungary,HUN,1968,27.2290217832
Hungary,HUN,1969,32.416025932800004
Hungary,HUN,1970,36.353029082400006
Hungary,HUN,1971,37.8555302844
Hungary,HUN,1972,40.859782687800006
Hungary,HUN,1973,48.5202888162
Hungary,HUN,1974,51.6755413404
Hungary,HUN,1975,57.40329592260001
Hungary,HUN,1976,68.92730514179999
Hungary,HUN,1977,74.2798094238
Hungary,HUN,1978,81.341315073
Hungary,HUN,1979,85.92231873779998
Hungary,HUN,1980,92.7198241758
Hungary,HUN,1981,94.8410758728
Hungary,HUN,1982,99.048829239
Hungary,HUN,1983,98.74582899660003
Hungary,HUN,1984,100.5655804524
Hungary,HUN,1985,102.66758213400001
Hungary,HUN,1986,108.9023371218
Hungary,HUN,1987,108.116336493
Hungary,HUN,1988,106.9383355506
Hungary,HUN,1989,108.9480871584
Hungary,HUN,1990,103.658971816
Hungary,HUN,1991,102.78952667600001
Hungary,HUN,1992,90.36007228800001
Hungary,HUN,1993,97.237855568
Hungary,HUN,1994,98.196189668
Hungary,HUN,1995,106.70397425200002
Hungary,HUN,1996,119.06176191600001
Hungary,HUN,1997,112.91397922000002
Hungary,HUN,1998,113.69842429200001
Hungary,HUN,1999,115.19592549000002
Hungary,HUN,2000,112.30814540200002
Hungary,HUN,2001,124.564821874
Hungary,HUN,2002,125.726767248
Hungary,HUN,2003,138.23483281
Hungary,HUN,2004,136.213442304
Hungary,HUN,2005,140.652612522
Hungary,HUN,2006,133.24232881600003
Hungary,HUN,2007,124.49732182
Hungary,HUN,2008,122.822598258
Hungary,HUN,2009,106.436474038
Hungary,HUN,2010,114.15425799000002
Hungary,HUN,2011,109.13536508600001
Hungary,HUN,2012,97.399800142
Hungary,HUN,2013,90.80146153
Hungary,HUN,2014,81.19617606800001
Hungary,HUN,2015,87.10673635200001
Hungary,HUN,2016,93.362296912
Hungary,HUN,2017,99.341468362
Hungary,HUN,2018,96.22424364600002
Hungary,HUN,2019,98.1091421950071
Iceland,ISL,1965,0
Iceland,ISL,1966,0
Iceland,ISL,1967,0
Iceland,ISL,1968,0
Iceland,ISL,1969,0
Iceland,ISL,1970,0
Iceland,ISL,1971,0
Iceland,ISL,1972,0
Iceland,ISL,1973,0
Iceland,ISL,1974,0
Iceland,ISL,1975,0
Iceland,ISL,1976,0
Iceland,ISL,1977,0
Iceland,ISL,1978,0
Iceland,ISL,1979,0
Iceland,ISL,1980,0
Iceland,ISL,1981,0
Iceland,ISL,1982,0
Iceland,ISL,1983,0
Iceland,ISL,1984,0
Iceland,ISL,1985,0
Iceland,ISL,1986,0
Iceland,ISL,1987,0
Iceland,ISL,1988,0
Iceland,ISL,1989,0
Iceland,ISL,1990,0
Iceland,ISL,1991,0
Iceland,ISL,1992,0
Iceland,ISL,1993,0
Iceland,ISL,1994,0
Iceland,ISL,1995,0
Iceland,ISL,1996,0
Iceland,ISL,1997,0
Iceland,ISL,1998,0
Iceland,ISL,1999,0
Iceland,ISL,2000,0
Iceland,ISL,2001,0
Iceland,ISL,2002,0
Iceland,ISL,2003,0
Iceland,ISL,2004,0
Iceland,ISL,2005,0
Iceland,ISL,2006,0
Iceland,ISL,2007,0
Iceland,ISL,2008,0
Iceland,ISL,2009,0
Iceland,ISL,2010,0
Iceland,ISL,2011,0
Iceland,ISL,2012,0
Iceland,ISL,2013,0
Iceland,ISL,2014,0
Iceland,ISL,2015,0
Iceland,ISL,2016,0
Iceland,ISL,2017,0
Iceland,ISL,2018,0
Iceland,ISL,2019,0
India,IND,1965,2.372521898016
India,IND,1966,2.663272130616
India,IND,1967,3.558782847024
India,IND,1968,3.9542031633600003
India,IND,1969,4.745043796032
India,IND,1970,6.328471265485463
India,IND,1971,6.706224114975001
India,IND,1972,7.355912134725001
India,IND,1973,7.336662119325001
India,IND,1974,8.303975393175
India,IND,1975,10.63082100465
India,IND,1976,12.914354081475002
India,IND,1977,13.792636034100001
India,IND,1978,15.404824823850001
India,IND,1979,19.158577826850003
India,IND,1980,11.331040314825001
India,IND,1981,19.781797075425004
India,IND,1982,25.934583247650004
India,IND,1983,30.8577746862
India,IND,1984,35.340622022475
India,IND,1985,43.22831583262501
India,IND,1986,60.400292070195
India,IND,1987,69.57706316160599
India,IND,1988,81.50495020390801
India,IND,1989,96.904673773677
India,IND,1990,115.92744274188001
India,IND,1991,129.10812078641402
India,IND,1992,144.34701047751602
India,IND,1993,146.67096858668103
India,IND,1994,158.56930685534402
India,IND,1995,180.778434622632
India,IND,1996,197.31737410377298
India,IND,1997,214.52650287106502
India,IND,1998,235.42893959300102
India,IND,1999,241.233877986948
India,IND,2000,253.62713415154502
India,IND,2001,254.277688421988
India,IND,2002,265.5443374353
India,IND,2003,284.269212415188
India,IND,2004,306.69163035310805
India,IND,2005,343.2566496051
India,IND,2006,358.7721620175
India,IND,2007,388.1029187176394
India,IND,2008,399.8769799465475
India,IND,2009,491.08124066249496
India,IND,2010,589.6166925992572
India,IND,2011,602.8592530749778
India,IND,2012,556.9913639367736
India,IND,2013,490.19341041833417
India,IND,2014,485.0160556112147
India,IND,2015,478.06875754015016
India,IND,2016,507.910224915191
India,IND,2017,537.3558781300003
India,IND,2018,580.9140479833666
India,IND,2019,596.8089685422984
Indonesia,IDN,1965,5.0750040599999995
Indonesia,IDN,1966,5.176504141200001
Indonesia,IDN,1967,6.3234550587600005
Indonesia,IDN,1968,6.42495513996
Indonesia,IDN,1969,12.10895968716
Indonesia,IDN,1970,12.57586006068
Indonesia,IDN,1971,12.71796017436
Indonesia,IDN,1972,12.47435997948
Indonesia,IDN,1973,8.120006496
Indonesia,IDN,1974,11.43905915124
Indonesia,IDN,1975,23.649518919600002
Indonesia,IDN,1976,23.852519082
Indonesia,IDN,1977,50.750040600000005
Indonesia,IDN,1978,58.667046933600005
Indonesia,IDN,1979,75.7190605752
Indonesia,IDN,1980,71.3545570836
Indonesia,IDN,1981,71.2530570024
Indonesia,IDN,1982,67.7005541604
Indonesia,IDN,1983,90.84257267400001
Indonesia,IDN,1984,106.067584854
Indonesia,IDN,1985,125.45410036320001
Indonesia,IDN,1986,135.29960823960002
Indonesia,IDN,1987,139.9686119748
Indonesia,IDN,1988,148.5961188768
Indonesia,IDN,1989,166.35863308679998
Indonesia,IDN,1990,171.73042083465702
Indonesia,IDN,1991,197.68696234944449
Indonesia,IDN,1992,215.5960691043826
Indonesia,IDN,1993,228.6912860879306
Indonesia,IDN,1994,270.8316556156717
Indonesia,IDN,1995,285.58464904640033
Indonesia,IDN,1996,297.30547109077827
Indonesia,IDN,1997,310.1143789443186
Indonesia,IDN,1998,298.98973869440795
Indonesia,IDN,1999,324.91751788948136
Indonesia,IDN,2000,330.0517877454107
Indonesia,IDN,2001,341.3461475861469
Indonesia,IDN,2002,371.0347678091407
Indonesia,IDN,2003,395.5820655826382
Indonesia,IDN,2004,362.02213045606715
Indonesia,IDN,2005,363.9359210526262
Indonesia,IDN,2006,371.1139200084624
Indonesia,IDN,2007,346.42069206189865
Indonesia,IDN,2008,396.94717367835165
Indonesia,IDN,2009,421.00838703721524
Indonesia,IDN,2010,440.47622257533504
Indonesia,IDN,2011,427.3433491378503
Indonesia,IDN,2012,429.71243001988853
Indonesia,IDN,2013,445.0551951407574
Indonesia,IDN,2014,440.41847186758184
Indonesia,IDN,2015,457.5558922268682
Indonesia,IDN,2016,446.3080482587058
Indonesia,IDN,2017,432.1537389734341
Indonesia,IDN,2018,445.2862271766745
Indonesia,IDN,2019,438.17397253485314
Iran,IRN,1965,7.813285187280983
Iran,IRN,1966,8.191692846366479
Iran,IRN,1967,8.58794992333336
Iran,IRN,1968,9.173326104623346
Iran,IRN,1969,10.763934486887118
Iran,IRN,1970,25.524575314995364
Iran,IRN,1971,29.543485580334558
Iran,IRN,1972,33.81797388132413
Iran,IRN,1973,41.07710434590969
Iran,IRN,1974,41.765115449171184
Iran,IRN,1975,42.60886456565133
Iran,IRN,1976,47.995722883288714
Iran,IRN,1977,49.08076499332948
Iran,IRN,1978,38.00845992393778
Iran,IRN,1979,50.92074052337872
Iran,IRN,1980,45.354077002045635
Iran,IRN,1981,49.28044503819393
Iran,IRN,1982,67.49107880319401
Iran,IRN,1983,77.13317166943908
Iran,IRN,1984,89.78878732785297
Iran,IRN,1985,96.86445825759489
Iran,IRN,1986,93.05482152978878
Iran,IRN,1987,113.91776061233058
Iran,IRN,1988,123.67477555528298
Iran,IRN,1989,156.16847743468202
Iran,IRN,1990,227.9852924880881
Iran,IRN,1991,265.31059282330455
Iran,IRN,1992,305.1830983562834
Iran,IRN,1993,165.13178960532602
Iran,IRN,1994,261.05301954224865
Iran,IRN,1995,318.6802219439736
Iran,IRN,1996,374.79414523507626
Iran,IRN,1997,397.523839268817
Iran,IRN,1998,462.31385205078584
Iran,IRN,1999,549.7268302811125
Iran,IRN,2000,594.4092720270372
Iran,IRN,2001,665.327583511641
Iran,IRN,2002,782.2038850126074
Iran,IRN,2003,802.7680277139084
Iran,IRN,2004,932.5609437481583
Iran,IRN,2005,970.4698038752219
Iran,IRN,2006,1057.840846272
Iran,IRN,2007,1185.5231809177862
Iran,IRN,2008,1257.8681607937237
Iran,IRN,2009,1347.9451978552956
Iran,IRN,2010,1443.8951406151884
Iran,IRN,2011,1531.9273335408866
Iran,IRN,2012,1525.456558864271
Iran,IRN,2013,1538.346160675944
Iran,IRN,2014,1734.0108262075512
Iran,IRN,2015,1840.196323655881
Iran,IRN,2016,1963.19204555238
Iran,IRN,2017,2091.138080761218
Iran,IRN,2018,2241.367586829618
Iran,IRN,2019,2236.1851200660676
Iraq,IRQ,1965,4.7310037847999995
Iraq,IRQ,1966,5.7665046132
Iraq,IRQ,1967,4.5980036784000005
Iraq,IRQ,1968,4.607503686
Iraq,IRQ,1969,7.239005791200002
Iraq,IRQ,1970,7.410005928
Iraq,IRQ,1971,8.787507030000002
Iraq,IRQ,1972,8.882507106
Iraq,IRQ,1973,8.645006916000002
Iraq,IRQ,1974,7.942006353600002
Iraq,IRQ,1975,12.302509842000001
Iraq,IRQ,1976,17.147513718
Iraq,IRQ,1977,11.1910089528
Iraq,IRQ,1978,11.599509279600001
Iraq,IRQ,1979,16.634513307600002
Iraq,IRQ,1980,12.1695097356
Iraq,IRQ,1981,5.8900047120000005
Iraq,IRQ,1982,6.460005168
Iraq,IRQ,1983,4.4650035720000005
Iraq,IRQ,1984,5.605004484000001
Iraq,IRQ,1985,8.07500646
Iraq,IRQ,1986,14.72501178
Iraq,IRQ,1987,35.625028500000006
Iraq,IRQ,1988,53.20004256
Iraq,IRQ,1989,61.275049020000004
Iraq,IRQ,1990,37.810030248000004
Iraq,IRQ,1991,16.530013224
Iraq,IRQ,1992,21.565017252000004
Iraq,IRQ,1993,24.22501938
Iraq,IRQ,1994,30.115024092000006
Iraq,IRQ,1995,30.115024092000006
Iraq,IRQ,1996,30.780024624
Iraq,IRQ,1997,28.975023179999997
Iraq,IRQ,1998,28.02502242
Iraq,IRQ,1999,30.210024168
Iraq,IRQ,2000,29.92502394
Iraq,IRQ,2001,26.220020976
Iraq,IRQ,2002,22.420017936000004
Iraq,IRQ,2003,14.820011856
Iraq,IRQ,2004,9.500007600000002
Iraq,IRQ,2005,13.775011019999999
Iraq,IRQ,2006,13.775011019999999
Iraq,IRQ,2007,45.429606343656
Iraq,IRQ,2008,64.576301661
Iraq,IRQ,2009,68.52735482184
Iraq,IRQ,2010,71.35265708208
Iraq,IRQ,2011,63.019250415360005
Iraq,IRQ,2012,63.41350073076
Iraq,IRQ,2013,70.72660658124
Iraq,IRQ,2014,75.3084032466744
Iraq,IRQ,2015,73.011025908774
Iraq,IRQ,2016,98.95586016462481
Iraq,IRQ,2017,114.2686490389486
Iraq,IRQ,2018,146.00458005517586
Iraq,IRQ,2019,199.23275336784243
Ireland,IRL,1965,0
Ireland,IRL,1966,0
Ireland,IRL,1967,0
Ireland,IRL,1968,0
Ireland,IRL,1969,0
Ireland,IRL,1970,0
Ireland,IRL,1971,0
Ireland,IRL,1972,0
Ireland,IRL,1973,0
Ireland,IRL,1974,0
Ireland,IRL,1975,0
Ireland,IRL,1976,0
Ireland,IRL,1977,0
Ireland,IRL,1978,0
Ireland,IRL,1979,2.7623772099000004
Ireland,IRL,1980,8.0657564526
Ireland,IRL,1981,12.127509702
Ireland,IRL,1982,17.7966392373
Ireland,IRL,1983,19.250015400000002
Ireland,IRL,1984,20.3953913163
Ireland,IRL,1985,21.001766801400002
Ireland,IRL,1986,14.812886850300002
Ireland,IRL,1987,14.755136804100001
Ireland,IRL,1988,17.7003891603
Ireland,IRL,1989,20.07295355835
Ireland,IRL,1990,21.829527463608
Ireland,IRL,1991,22.364507891592
Ireland,IRL,1992,22.120277696208003
Ireland,IRL,1993,25.132450105944006
Ireland,IRL,1994,25.562760450192002
Ireland,IRL,1995,27.202591762056
Ireland,IRL,1996,30.900934720728003
Ireland,IRL,1997,32.296535837208005
Ireland,IRL,1998,32.65706612563201
Ireland,IRL,1999,34.924917939912
Ireland,IRL,2000,40.042122033672
Ireland,IRL,2001,41.763363410664006
Ireland,IRL,2002,42.868214294544
Ireland,IRL,2003,42.554204043336
Ireland,IRL,2004,42.48442398751201
Ireland,IRL,2005,40.437542350008
Ireland,IRL,2006,45.903646722888
Ireland,IRL,2007,49.834589867640005
Ireland,IRL,2008,52.207111765656
Ireland,IRL,2009,49.55546964434401
Ireland,IRL,2010,54.672673738104
Ireland,IRL,2011,48.09008847204
Ireland,IRL,2012,46.90341447686018
Ireland,IRL,2013,44.67218697311849
Ireland,IRL,2014,43.28272878480505
Ireland,IRL,2015,43.76372501095201
Ireland,IRL,2016,49.206569365224006
Ireland,IRL,2017,50.18884671611164
Ireland,IRL,2018,52.105433510252915
Ireland,IRL,2019,53.15888952393176
Israel,ISR,1965,0.7364000951646049
Israel,ISR,1966,0.9546630099685471
Israel,ISR,1967,1.069081581455831
Israel,ISR,1968,1.3719383216247794
Israel,ISR,1969,1.4101682234724262
Israel,ISR,1970,1.2887001665380586
Israel,ISR,1971,1.206275413618309
Israel,ISR,1972,1.1924475767797984
Israel,ISR,1973,0.5175949122493486
Israel,ISR,1974,0.6325557518479467
Israel,ISR,1975,0.5780578066608754
Israel,ISR,1976,0.5569093503196237
Israel,ISR,1977,0.5533846075960819
Israel,ISR,1978,0.5444371837593985
Israel,ISR,1979,0.38772169958961156
Israel,ISR,1980,0.018437115784680828
Israel,ISR,1981,0.019521652007309112
Israel,ISR,1982,0.4346278912182848
Israel,ISR,1983,0.6157454403972084
Israel,ISR,1984,0.5376588323679719
Israel,ISR,1985,0.5059361478560945
Israel,ISR,1986,0.37931654386424235
Israel,ISR,1987,0.4321876847173712
Israel,ISR,1988,0.3966691234262949
Israel,ISR,1989,0.36413303674744635
Israel,ISR,1990,0.3150577726735164
Israel,ISR,1991,0.2621866318203877
Israel,ISR,1992,0.22422786402839776
Israel,ISR,1993,0.22341446186142652
Israel,ISR,1994,0.20633301635503104
Israel,ISR,1995,0.24049590736782198
Israel,ISR,1996,0.15102166900098854
Israel,ISR,1997,0.18030414701195221
Israel,ISR,1998,0.11333403526465569
Israel,ISR,1999,0.10194640492705868
Israel,ISR,2000,0.09164331081209
Israel,ISR,2001,0.09598145570260315
Israel,ISR,2002,0.08567836158763445
Israel,ISR,2003,0.07781547397357938
Israel,ISR,2004,11.3942591154
Israel,ISR,2005,15.703012562400001
Israel,ISR,2006,21.9267675414
Israel,ISR,2007,26.235520988400005
Israel,ISR,2008,36.0977788782
Israel,ISR,2009,40.023532018800005
Israel,ISR,2010,51.1305409044
Israel,ISR,2011,47.49203799360001
Israel,ISR,2012,24.416269533
Israel,ISR,2013,66.35480308380001
Israel,ISR,2014,72.4828079862
Israel,ISR,2015,80.5258144206
Israel,ISR,2016,92.4945739956
Israel,ISR,2017,98.93855415078
Israel,ISR,2018,105.2293341834
Israel,ISR,2019,107.718836175
Italy,ITA,1965,73.74705899760002
Italy,ITA,1966,80.521314417
Italy,ITA,1967,87.95332036260001
Italy,ITA,1968,103.2935826348
Italy,ITA,1969,113.4118407294
Italy,ITA,1970,122.35209788160003
Italy,ITA,1971,126.39760111800001
Italy,ITA,1972,144.94636595699998
Italy,ITA,1973,162.83338026660002
Italy,ITA,1974,183.13539650820002
Italy,ITA,1975,211.0319188254
Italy,ITA,1976,255.5209544166
Italy,ITA,1977,260.95370876280003
Italy,ITA,1978,257.093955675
Italy,ITA,1979,264.1342113072
Italy,ITA,1980,262.16395973100003
Italy,ITA,1981,254.19895335900003
Italy,ITA,1982,253.3129526502
Italy,ITA,1983,260.4874583898
Italy,ITA,1984,306.8754955002
Italy,ITA,1985,311.9009995206
Italy,ITA,1986,329.7767638212
Italy,ITA,1987,365.805292644
Italy,ITA,1988,396.8488174788
Italy,ITA,1989,429.27884342280004
Italy,ITA,1990,454.2606134082
Italy,ITA,1991,482.5823860656001
Italy,ITA,1992,478.1348825076001
Italy,ITA,1993,487.87564030019996
Italy,ITA,1994,471.44362715459994
Italy,ITA,1995,519.3061654446
Italy,ITA,1996,535.7571786054001
Italy,ITA,1997,556.2982350382321
Italy,ITA,1998,598.945479156
Italy,ITA,1999,651.001400800704
Italy,ITA,2000,678.78549302796
Italy,ITA,2001,680.6462945166002
Italy,ITA,2002,676.029180822912
Italy,ITA,2003,745.3324062654481
Italy,ITA,2004,773.4188787346081
Italy,ITA,2005,827.6961321563759
Italy,ITA,2006,810.588388470192
Italy,ITA,2007,814.5619111142577
Italy,ITA,2008,808.5158044844289
Italy,ITA,2009,743.1761793751874
Italy,ITA,2010,791.4996404120392
Italy,ITA,2011,742.1613040437433
Italy,ITA,2012,713.5664009233835
Italy,ITA,2013,667.4048222012029
Italy,ITA,2014,589.7164058367472
Italy,ITA,2015,643.1546925433537
Italy,ITA,2016,675.4589056957008
Italy,ITA,2017,715.7885434077906
Italy,ITA,2018,692.1413847891732
Italy,ITA,2019,707.9067135239318
Japan,JPN,1965,18.261514609200002
Japan,JPN,1966,18.739764991800005
Japan,JPN,1967,19.386015508800003
Japan,JPN,1968,21.095016876
Japan,JPN,1969,23.325565101729154
Japan,JPN,1970,35.72152099362199
Japan,JPN,1971,38.30178665302676
Japan,JPN,1972,38.31684295497985
Japan,JPN,1973,53.32018290727192
Japan,JPN,1974,72.8730115746607
Japan,JPN,1975,87.2836568023357
Japan,JPN,1976,104.63488609646107
Japan,JPN,1977,127.78517298612466
Japan,JPN,1978,179.344442310513
Japan,JPN,1979,212.78897981241377
Japan,JPN,1980,251.80958441231445
Japan,JPN,1981,252.31070792679213
Japan,JPN,1982,258.3835519984429
Japan,JPN,1983,278.06358900687655
Japan,JPN,1984,373.98123877713783
Japan,JPN,1985,400.5979937267914
Japan,JPN,1986,407.61844012017457
Japan,JPN,1987,418.04579642888075
Japan,JPN,1988,443.39039600258025
Japan,JPN,1989,460.5599688847443
Japan,JPN,1990,503.1593153259803
Japan,JPN,1991,532.0149920722394
Japan,JPN,1992,553.1088601770259
Japan,JPN,1993,556.9391293217665
Japan,JPN,1994,595.6152134768703
Japan,JPN,1995,606.1763719041929
Japan,JPN,1996,646.7729038612704
Japan,JPN,1997,671.3483907873914
Japan,JPN,1998,691.639374297318
Japan,JPN,1999,726.419216126408
Japan,JPN,2000,756.6507762423868
Japan,JPN,2001,777.2845016278538
Japan,JPN,2002,760.4609871819421
Japan,JPN,2003,834.9829323163113
Japan,JPN,2004,806.0411808416787
Japan,JPN,2005,827.2803601517115
Japan,JPN,2006,885.5040615439298
Japan,JPN,2007,953.9014039872544
Japan,JPN,2008,990.9957394670574
Japan,JPN,2009,924.7809935916309
Japan,JPN,2010,999.3679800105751
Japan,JPN,2011,1120.2533466702132
Japan,JPN,2012,1232.1517939655662
Japan,JPN,2013,1235.369835781503
Japan,JPN,2014,1247.5221846716827
Japan,JPN,2015,1187.1774104619549
Japan,JPN,2016,1164.1753859413136
Japan,JPN,2017,1169.8657760409276
Japan,JPN,2018,1157.0824823656287
